Timestamp,Energy_Consumption_kWh,Machine_Load_kW,Temperature_C,Humidity_%,Solar_Radiation_W_m2,Time_of_Day,Day_of_Week,Is_Holiday,Real-Time Power Load (kWh/kW)
2024-01-18,41.297323870213276,0.6701437077301636,-8.042184311661634,74.86489874656255,140.03724218146004,Noon,3,0,61.624579017672175
2024-01-19,19.13040605657287,1.2802691657765903,25.461380827890977,58.54855227497704,237.5030880568935,Night,4,0,14.942487539304814
2024-01-20,19.54908660838942,1.3886678102636063,33.554102597780805,50.57016827371069,128.92011353939063,Night,5,1,14.077583180010834
2024-01-21,36.045172611782164,1.437743748953369,2.6903295141092496,30.7026573995802,211.8643469541337,Night,6,1,25.070651594223158
2024-01-22,32.89028657971909,1.357754771924452,20.764442969091093,79.57693465575174,186.17814792120646,Noon,0,0,24.224025766524182
2024-01-23,24.364317738948266,0.8493919360958524,-5.43540328772353,25.21443498500377,195.10824766753055,Noon,1,1,28.684423177993057
2024-01-24,32.74596471380342,1.2324502814303167,-5.748513527196061,62.677145776108105,205.23989240860521,Night,2,1,26.56980586332471
2024-01-25,27.759517291893296,1.6378418057515405,25.59549245765134,28.075706532015325,132.6316108912298,Night,3,0,16.94883913355451
2024-01-26,26.880246213070215,0.6482097121759848,11.582000591964906,75.64403099896616,181.07942920500477,Noon,4,0,41.46844101245493
2024-01-27,43.64207973391568,1.7884748635684315,7.720456235021082,36.27721779546583,167.8651686119261,Night,5,0,24.401841268732948
2024-01-28,33.68495941757402,1.9292079017321162,-0.9107909031839903,51.10223469573809,182.7277376815347,Noon,6,1,17.460512880613013
2024-01-29,44.23876729111409,0.24237113436262378,2.2337977129723825,63.82367421590577,162.95544688226175,Evening,0,0,182.5249009435514
2024-01-30,43.71660661927176,0.3959628862508965,8.139210484167368,63.214125830465505,149.34734505731237,Night,1,0,110.40581866950865
2024-01-31,40.57163401704946,1.5170071295930194,36.6423009084313,78.93459247568393,231.10175317135898,Morning,2,1,26.744524284427037
2024-02-01,24.623174726202308,1.055924260646841,-4.746982472207924,29.4935739613611,185.30260711587107,Night,3,0,23.31907281978593
2024-02-02,33.38269575544525,1.8681683414997217,11.817066355166244,53.911944512092006,190.27661217824075,Morning,4,0,17.86921179097083
2024-02-03,26.796780388484535,1.8250697655026946,38.692500308799055,35.90442519078176,187.64571164534175,Night,5,0,14.682606054297146
2024-02-04,17.60669684957614,0.5350223523218679,17.941103410982222,47.46936822055224,152.69387558428224,Noon,6,1,32.908338825784234
2024-02-05,39.534331574710535,1.30978799145108,5.064838333387897,22.10593940933091,208.98554104070234,Night,0,1,30.18376396237339
2024-02-06,35.65565009950501,1.912625349361794,21.462091647170414,42.82136285028595,209.55978963973703,Night,1,1,18.642255322717862
2024-02-07,37.544319647354754,0.8858723985730101,24.300829949038317,62.97323165691002,126.6754529410794,Night,2,1,42.381182332616156
2024-02-08,29.904160788432076,1.1808926229742924,38.45915134012476,76.5933478493182,105.72424854260645,Night,3,1,25.32335303536152
2024-02-09,41.5100918731888,1.2623608432832438,9.625562081413705,79.84943691763013,169.54345809897148,Night,4,0,32.882905148757786
2024-02-10,44.71590702887961,0.7251236616853572,32.05812260244853,53.3310999838613,111.37146251658255,Evening,5,0,61.666594805290686
2024-02-11,46.7661619849051,1.997412826907301,17.125432138957812,33.8085245591994,161.01643458014672,Noon,6,0,23.413368210574475
2024-02-12,25.881567772865765,0.5018433512561535,8.506990952412668,33.1528699708624,161.0723680451443,Night,0,1,51.57300123252038
2024-02-13,22.11472795290306,1.900513652276838,14.435042396951019,47.42519737413124,222.10174335564807,Evening,1,0,11.636184736904864
2024-02-14,14.424036865066455,1.7640300738526318,22.91318916027317,32.14808211083624,143.63372537602254,Night,2,1,8.176752244118173
2024-02-15,33.57337507006346,0.7258179013357766,14.150665177714103,39.58056936454153,138.41798072768788,Evening,3,1,46.255920401351204
2024-02-16,21.692211196034208,0.22643218843784085,-8.90061492606874,59.31054651747351,191.65188418096045,Evening,4,1,95.80003331544471
2024-02-17,30.449078191498153,1.213632984100128,39.207743650410684,56.739733421698126,156.0985780431398,Evening,5,0,25.08919796216252
2024-02-18,19.852659495667005,0.11364405539084438,-6.612414379169559,72.3156983344798,210.42660063253612,Night,6,1,174.69157913618784
2024-02-19,22.90302625956318,1.9753394804180884,-7.180787281848841,71.6790474475504,159.90370171284025,Morning,0,0,11.594476031388622
2024-02-20,32.82770616940792,0.47943278082321505,3.823069982806551,29.842692280910786,168.8083550363516,Noon,1,1,68.47196829770539
2024-02-21,32.14383650368292,1.5191996590855728,2.5418288874550363,38.63630983173172,202.1898558437372,Morning,2,0,21.15840160405956
2024-02-22,39.48480907727671,0.5603250770415873,6.06586971066017,76.00084533134822,162.80886014508698,Evening,3,1,70.46768152114339
2024-02-23,20.409387879465292,1.463176624279451,39.26894949463413,65.07830171018041,142.505015233653,Evening,4,0,13.94868366593541
2024-02-24,21.377385579611182,0.5975478980686905,23.4587018342471,46.5734237715447,162.76910134028716,Evening,5,1,35.775183292760524
2024-02-25,39.02025177657862,1.6511394461439735,33.1557049861043,45.72806691788794,217.516053267141,Noon,6,1,23.632317589956113
2024-02-26,35.66667828330308,0.6738904686533943,26.911536922505746,25.223594950959562,122.68351307541283,Night,0,0,52.926521359731105
2024-02-27,25.289737618968367,0.3041567605854254,15.984540330890084,67.5012646970157,152.38008323557008,Evening,1,0,83.14705078490438
2024-02-28,15.760352434848311,1.0591751677386343,36.89809246577701,27.434769584645238,182.42769261285383,Noon,2,0,14.879835663535298
2024-02-29,15.652886357518314,1.004492007068209,33.42088953934197,44.471575315986385,148.44829809022124,Night,3,0,15.582887914861645
2024-03-01,20.967480890613096,0.6036795104924809,3.8956392265360655,77.22239468106872,214.95969868637872,Evening,4,0,34.73280196889216
2024-03-02,28.41352556672109,1.8315309207159276,2.595252985876259,77.26343917882471,161.69766733370992,Noon,5,0,15.513538562381749
2024-03-03,31.933790424001415,1.5101621709483686,13.13666005687859,46.66093481387399,160.76642203195988,Night,6,1,21.145934548173244
2024-03-04,10.602908192177365,1.201779184682683,-0.66690270302486,28.54338473269827,133.45794194997586,Night,0,1,8.82267585203429
2024-03-05,47.12939959777123,0.3705872848848315,9.062574158387601,74.00223603361991,113.79056969284856,Evening,1,1,127.17489649548493
2024-03-06,23.8506615347819,1.0906794171728074,-1.4070435470012441,50.24113289534058,207.06860726266865,Evening,2,0,21.867710309053166
2024-03-07,43.2136883900722,1.7460044552896052,-1.9183905370143322,32.469351464262786,134.37323293046282,Morning,3,1,24.750044743101448
2024-03-08,43.027286771732555,0.48341682108544126,16.314571191508403,21.205446504232906,249.5735075018126,Morning,4,0,89.0065982294971
2024-03-09,37.701367575441424,0.6712835939794656,38.85178463181028,72.38903379594787,126.01055826195105,Morning,5,0,56.16309993804899
2024-03-10,19.91788512741577,0.59594972245915,16.207644796019842,63.189398389675695,195.917627348185,Night,6,0,33.42208977835552
2024-03-11,42.10405767052129,1.8237490590568755,37.524817745550756,46.74786490149763,123.46941524434925,Evening,0,0,23.08654113428016
2024-03-12,20.947995700813664,0.49055211855779535,-5.21486503928881,50.030303170511104,207.94972346274028,Noon,1,0,42.70289518349238
2024-03-13,24.959092765721632,1.856138107655645,29.457315387286613,58.211695261688405,165.90232873262522,Morning,2,0,13.446786455586365
2024-03-14,11.736248477944255,1.921017968345797,17.389378239478486,40.93099733832378,110.49055618737457,Night,3,1,6.109390266687837
2024-03-15,15.59211480047674,0.8606689313702229,19.97644508850648,41.14641322571658,196.87377051667772,Evening,4,1,18.11627471628772
2024-03-16,11.606058281477068,0.6999638736044279,11.799812081262353,48.25429615815554,119.28770093034407,Noon,5,0,16.580938987196966
2024-03-17,43.79407746066636,1.5547462766623406,-5.686828979136135,24.420476683149232,189.60339220420002,Evening,6,0,28.167989927386426
2024-03-18,34.72906072086366,1.9221402342588005,4.263558372905393,22.098524326100954,232.95427801470944,Night,0,1,18.067912060670007
2024-03-19,26.682950837493905,0.2526276868766776,36.82268019195603,42.11959311627713,243.60754204827973,Night,1,1,105.62164095069842
2024-03-20,42.56909974692338,1.0849613149755983,-6.334842997630993,60.43137954353285,164.30861938899918,Noon,2,1,39.23559223665112
2024-03-21,25.638831351369884,0.9977050457022484,30.822370766262118,33.152073829136484,205.782049473068,Morning,3,0,25.697806643168413
2024-03-22,46.93809918333575,0.6018136179345828,6.627394213773705,63.52716450559063,121.03093308675597,Morning,4,1,77.99441186529936
2024-03-23,20.636924929288064,1.24973626023919,-7.219456315999625,25.613566683490347,240.26865179593224,Noon,5,0,16.513024056242326
2024-03-24,28.747607671380415,0.8989328254142304,7.093957847637597,49.86712909475124,248.75735225502626,Night,6,1,31.97970622346942
2024-03-25,41.346355989830826,0.14950941131609474,14.78776238616243,49.59491573288811,172.87185444392557,Evening,0,0,276.5468449502207
2024-03-26,34.79657135190848,0.5224711437593748,19.927106973962168,79.53073450498623,203.21887429274813,Night,1,0,66.59998694192788
2024-03-27,22.576283172801958,1.9622554623596502,32.55941214534009,37.26187972980382,179.5453992087835,Noon,2,1,11.505272175751031
2024-03-28,13.867264378358989,1.0658112035053973,-6.387128428922902,33.46398370161678,192.65511161648635,Noon,3,0,13.010995130047688
2024-03-29,47.432669313307,1.3070358176599237,7.926430224268181,60.36236805482013,179.40294872333595,Noon,4,1,36.29025974072308
2024-03-30,30.035599580492484,1.7303683864534931,32.49774567933047,53.0383315709891,178.56571175096093,Morning,5,1,17.35792205615388
2024-03-31,22.21063198888901,1.1669434721592082,13.930101526293402,53.22789561507738,180.87589117635565,Night,6,1,19.03316871706942
2024-04-01,17.3639550201794,0.4373807229001123,-2.502117486046764,39.99842401819129,113.74770917472361,Night,0,0,39.69986355376007
2024-04-02,19.818637240876388,0.34379969751240436,38.23746813251666,35.411329287086225,101.4316374708692,Morning,1,1,57.64588329854865
2024-04-03,30.476788161999377,0.17308107520899213,9.58977965539614,45.36962869660832,106.45605684678378,Evening,2,1,176.08388511106273
2024-04-04,30.779605272174592,1.4171555085178484,15.008901390289434,56.52176620643562,142.1637425357646,Evening,3,1,21.71928563038637
2024-04-05,14.534267189564849,0.9273350506383395,23.181478731586466,67.523681717324,195.697135630762,Morning,4,0,15.673156298319634
2024-04-06,23.195804639606663,0.824558073795705,8.935883516672881,50.108033819613055,234.18728887233638,Noon,5,1,28.13119582084612
2024-04-07,34.47765601610347,0.3120305285078283,26.097282829268664,56.463130633063045,143.1904053598448,Morning,6,0,110.49449610260966
2024-04-08,38.716430109227815,1.835663161504638,33.36170486721809,73.6239619299509,175.77473476944147,Night,0,0,21.091249702637775
2024-04-09,12.884390047966265,1.6597354176333812,25.787036266874026,35.31916424143584,229.043952403923,Noon,1,1,7.7629180597580625
2024-04-10,47.39204596733574,1.2138769181186648,15.88955279748711,59.10867676214317,115.36139682505674,Noon,2,1,39.041887410452304
2024-04-11,23.004656489228317,0.14989922149211796,18.84935934324295,65.6953388053287,105.2099941930583,Evening,3,1,153.46748475566935
2024-04-12,28.630345694348073,0.36657312369228623,18.96220352777145,62.05734595520418,226.20876740733536,Morning,4,1,78.10268632345601
2024-04-13,44.32674110952691,0.14232363612234053,-1.8218319328369503,60.71213871529479,202.06973764292223,Morning,5,1,311.450313645893
2024-04-14,38.25394694721872,1.3231892978721291,9.347589324361987,36.76465288980222,134.846880460747,Night,6,1,28.910411389161283
2024-04-15,49.439866576492065,1.6407232250774642,39.41348272464936,75.59762464593243,177.85336974618704,Evening,0,1,30.132971741262356
2024-04-16,36.22015134188358,0.3693443781407584,6.830792066567003,35.63477615531259,122.63656023489696,Night,1,0,98.06606919052646
2024-04-17,26.89785314327628,1.2287939471517448,36.15472363600687,55.333225541212414,225.65312848943563,Evening,2,0,21.889636749614166
2024-04-18,30.70540943990116,1.3242229727466701,29.188651678323865,61.78872437740942,114.24940585806556,Evening,3,1,23.18749188908328
2024-04-19,41.75269244467159,1.9456355192011583,32.88797257547549,24.923825135699296,245.26085450945516,Night,4,0,21.45966807894958
2024-04-20,29.027703920879652,0.9785860070374822,-5.220051449676607,52.848457458775776,184.44186340938631,Morning,5,1,29.66290516329427
2024-04-21,47.75427185706067,1.7011155469195791,30.123765681213577,77.74115201814121,169.2601096798209,Noon,6,0,28.072326975986584
2024-04-22,21.855999552569916,1.9840991532008527,23.279196312263906,39.82214256712536,217.22593912000923,Noon,0,0,11.015578287663029
2024-04-23,42.18821561011255,1.1947224562013214,23.011901189964135,67.53262148797725,202.58807293930198,Evening,1,1,35.31214751269684
2024-04-24,13.863109505269833,0.5957255466264058,37.15408879348046,75.12044255501988,233.20921705828883,Night,2,1,23.270966947408304
2024-04-25,23.064693764053445,0.9269096541999338,24.476128749155748,24.161915480866696,243.5061479734133,Evening,3,1,24.883432446241848
2024-04-26,31.605427527911722,0.10428668071051089,25.15132657331251,40.371906336317195,179.06057181125226,Evening,4,0,303.0629349077198
2024-04-27,38.600016291430464,1.9630600900417197,-3.820061777579605,29.06705566105983,100.7580155892733,Night,5,1,19.663186311637624
2024-04-28,25.70682895377011,1.6909191319511023,32.780509071913606,51.887282572481986,153.7814153747311,Evening,6,1,15.202873081285531
2024-04-29,41.939572751963055,1.7707294999489962,34.086060067885896,59.927444565432005,217.57880566361808,Noon,0,1,23.684912208878362
2024-04-30,31.84661128695287,1.8054192887184841,23.97250521035972,68.98994331279138,140.39716672952036,Evening,1,0,17.63945443917247
2024-05-01,18.938050482906036,0.5251397350121993,9.665556771404823,66.68565378512986,184.8808246471053,Night,2,0,36.062878545014485
2024-05-02,47.141833294965124,1.2558662436231613,25.05359869530964,30.97097209598722,113.05160089340683,Evening,3,1,37.53730425858204
2024-05-03,33.40178694984992,0.41981683554883087,31.308282116970304,50.50024461112204,236.3130970411117,Night,4,1,79.56276195113381
2024-05-04,34.31946755374011,0.4767440593733743,29.082396365276352,68.65768158790327,182.24828377092626,Noon,5,1,71.98719497176145
2024-05-05,33.36969357420139,0.38963362021754266,-6.970828212338494,68.57985870237464,247.4618387975335,Morning,6,1,85.64377364450793
2024-05-06,25.82879556160823,1.9276119925761572,10.73688402993471,39.59598775369189,143.66442838622783,Night,0,0,13.39937480212983
2024-05-07,40.143013483467485,0.23458827002782928,6.940783235289803,42.77123548077339,106.97553628249975,Evening,1,0,171.1211454805703
2024-05-08,47.38677105462636,0.8572328237633009,31.93002269775414,38.1085080536645,108.47969740124167,Morning,2,1,55.27876411287628
2024-05-09,21.829988941610363,1.0618286723005657,5.828471010233002,52.4261658444228,108.68637846829007,Morning,3,0,20.558861811777366
2024-05-10,30.822662649240762,1.6640261421269946,-7.120692118640556,22.873627514238834,159.80548458421868,Morning,4,1,18.522943762074892
2024-05-11,31.231961651855073,0.27284344395395677,32.725468513277306,55.95283961732023,168.69857185042125,Night,5,1,114.46843361618603
2024-05-12,13.850769062130963,1.0569265185307157,33.8361460836278,58.915724457300534,147.50477580028812,Noon,6,1,13.10476066149384
2024-05-13,35.94812751443408,1.0633472126759165,27.28454676388359,64.88710288248066,218.91972588125694,Noon,0,1,33.8065752050739
2024-05-14,24.083198614075066,1.1228411446901017,2.1623743690704895,56.970545520361604,240.16832699947818,Evening,1,0,21.448446851065388
2024-05-15,26.00775826188665,1.391161099718062,27.46731090308463,52.22650290297628,236.5393842604976,Morning,2,0,18.695001080146277
2024-05-16,42.11911295244745,1.6746028462222924,-3.258335755206029,59.01478167282653,178.65678220321004,Evening,3,1,25.151702714146957
2024-05-17,37.67404038672099,0.304588514703401,9.744746802259026,50.68798845951304,226.7842821859747,Evening,4,1,123.68831577056287
2024-05-18,28.149644969558327,1.48879675464398,26.16109785739453,49.7536918099583,180.2801075595473,Noon,5,1,18.907647992750917
2024-05-19,24.431294620078084,1.2137923663512895,-7.84098541911615,36.66922479556721,117.50380107036416,Noon,6,1,20.128067449888135
2024-05-20,28.450496868976455,1.5462004291864304,32.22238792350753,45.84858729070738,227.76425540615574,Noon,0,1,18.40026450124991
2024-05-21,25.943683461957946,1.167840878948628,36.70893240200177,53.120427670236126,147.70526868579043,Morning,1,0,22.215084203349914
2024-05-22,38.659132190760594,0.7242288591260166,-9.195510109136148,70.58350055471827,193.95934876027155,Noon,2,1,53.37971789389003
2024-05-23,26.02585326734895,1.928077312369123,-4.1456393744120765,67.93527572827703,226.6618347197047,Night,3,1,13.498345268826233
2024-05-24,32.4189381163567,0.16086430900459356,2.8527346813801735,37.54056317083558,222.07363930261351,Noon,4,0,201.5297135639389
2024-05-25,31.905149706378197,1.157585788061511,7.165459807277628,24.15865892440056,104.10836917247552,Night,5,1,27.56180149706783
2024-05-26,26.184973806679672,1.0848744842362243,8.675680425234635,35.747347393627955,249.55304255077323,Morning,6,0,24.136408577361347
2024-05-27,13.124228671404502,1.344098697859061,-5.55138203752303,47.64702651619527,233.78286274722595,Evening,0,1,9.764334042068
2024-05-28,25.920089084556032,1.7652789955975543,32.555591916914835,28.50345617153667,200.12098938474514,Evening,1,0,14.683281877368044
2024-05-29,34.351574349981114,0.3042317634464744,16.65405357451249,79.2470848812541,135.84858712758995,Night,2,0,112.91251761759197
2024-05-30,28.438835499622552,0.5307262382178272,-8.028767790901217,24.485196593981026,175.63156790808293,Noon,3,1,53.58475509920114
2024-05-31,24.71677049248094,0.4434403830575916,34.11429165869976,40.22941271676832,120.58237059548902,Night,4,0,55.73865492821131
2024-06-01,33.84899874037013,0.7503409941325445,24.986261001111878,74.76450871884684,122.46731053571682,Noon,5,0,45.111487983543185
2024-06-02,20.381601514227626,0.2219453300585214,25.943242124601163,51.84604964354358,154.43269758967855,Evening,6,0,91.83163037876719
2024-06-03,25.766696786575896,1.6344895673283175,9.343560593695852,45.006234092192386,174.40383287244543,Evening,0,1,15.764369073761225
2024-06-04,10.076555619493766,0.11276062974881247,4.591334948679208,40.26350779929159,166.62938652217107,Evening,1,1,89.36235671918891
2024-06-05,31.39688813686087,1.4858517854855897,4.8036787437617114,46.34003906951597,229.91731096281683,Evening,2,0,21.130565271421123
2024-06-06,11.318541128815092,0.2908093014760728,30.667426069240037,50.72020742153051,206.2583759424071,Morning,3,1,38.92083599584024
2024-06-07,19.636181539848664,0.7082333092888129,12.794222144717853,62.478367485557605,174.50022725062593,Evening,4,0,27.72558319738836
2024-06-08,26.281852218804968,1.0843066282368474,-1.0794184139576526,48.48827034049745,211.67093848497558,Morning,5,1,24.23839487317435
2024-06-09,19.759195450448807,1.1395028839198473,-3.087138801505426,33.65907036748251,209.9117027514913,Morning,6,0,17.340189067778322
2024-06-10,31.377576721891618,0.4774780336042861,20.575218715519558,26.36111280301592,183.09371747459423,Night,0,1,65.71522565139834
2024-06-11,10.240180320273442,0.13745154400752602,22.640573084072457,62.95423791558932,167.43930882410234,Morning,1,0,74.50029313394073
2024-06-12,32.51127560914805,0.12903628522062602,37.76953002189148,61.54422830410264,248.25099254785223,Night,2,0,251.95452235439302
2024-06-13,29.12846567749389,0.12133847516661733,19.581458479220025,39.22731847519151,214.92978182327238,Evening,3,1,240.0595988823479
2024-06-14,40.79708968171323,1.9246573762465016,1.516706463147342,67.69374396287662,171.5079107367974,Evening,4,1,21.197066129908475
2024-06-15,36.37830383215184,1.2276869235317605,-9.661378657459776,23.23517676442346,229.7765342243564,Night,5,1,29.631580441942152
2024-06-16,44.62437355984341,1.829962789912415,12.928016268667495,32.78839543436125,204.27068151752923,Night,6,0,24.38539942223591
2024-06-17,42.98402166908717,1.0718764595992367,23.021819841262754,76.75977869369618,228.7778022080935,Noon,0,1,40.10165657071939
2024-06-18,19.536204256610148,1.2561574248211436,28.432421017041413,29.960844829310773,176.90716724677014,Evening,1,1,15.552353447571896
2024-06-19,30.79590816148294,0.9059102515194579,30.580862250206614,38.022174239757405,130.87159825468117,Evening,2,1,33.99443610427173
2024-06-20,26.09449181620406,0.19285439512945454,13.731964330012879,29.997864998906266,124.0132256202542,Evening,3,0,135.3067001594026
2024-06-21,38.65315795566251,1.1790038053763787,34.28459465178652,34.389222679232105,102.1708422730786,Noon,4,0,32.7845913468643
2024-06-22,18.075299107902527,0.957557373355432,27.921414872662027,72.35386724192244,104.81483187185982,Evening,5,0,18.87646590257441
2024-06-23,30.07313828058927,1.2375441155723605,33.87477546766171,38.13611127924119,140.65921693047602,Evening,6,1,24.30065959036986
2024-06-24,27.84490134222525,0.7147580956063714,-1.88997695974283,66.49677859165445,119.99527473474231,Night,0,0,38.95709823139923
2024-06-25,27.63554241861369,0.38385471421734696,28.81245081528644,72.7519973170778,220.66552791285238,Night,1,1,71.99479749769554
2024-06-26,20.502068267884038,1.7648053408272923,14.283390798723424,58.43032643328661,210.55178660755186,Evening,2,1,11.617183942945928
2024-06-27,28.458348496872112,1.7622316441283725,-1.4765736885014729,77.03185878381743,194.19195670506,Morning,3,0,16.14903953841327
2024-06-28,45.77747530221893,0.5429171473643214,17.50584067871727,58.53543176964983,162.0797151166631,Noon,4,0,84.31760817364685
2024-06-29,36.424270328524614,1.6325258146899702,24.101000087615,75.5829829518674,170.84489277780438,Noon,5,1,22.311604509262768
2024-06-30,24.700593538656644,1.9089484721895915,39.958444616249544,68.17208212380925,136.0374643085891,Evening,6,0,12.939371543289854
2024-07-01,27.7033065850633,0.614935328921282,25.866859149894047,72.95465143056396,170.17281184027382,Night,0,0,45.05076433591866
2024-07-02,10.888206870017157,0.42470924926855724,-0.24569436070967754,50.84670051522677,145.8721882938543,Night,1,0,25.636848947295224
2024-07-03,20.03372927839862,1.598282841849046,2.19735897399668,71.99124277028396,228.57100446737903,Noon,2,1,12.534533158862978
2024-07-04,39.28259782077867,0.17097640371253192,18.881121720092352,53.05956268333789,187.36066940105772,Noon,3,1,229.7544980933495
2024-07-05,32.058723993773455,1.7138281302013865,5.6219862959647795,63.267302776331974,117.13312533901194,Evening,4,1,18.705915388380475
2024-07-06,40.624337309307265,1.7031701588457067,16.44166656832067,43.94883406880421,182.38615983605183,Night,5,1,23.852189458767693
2024-07-07,27.936059692950202,0.3318135279988004,17.458706516397275,39.90147327175976,176.6442476686766,Night,6,0,84.1920456391133
2024-07-08,25.959912728066374,1.5776085391351313,9.127848375735784,58.48710402606953,203.56335945148305,Night,0,1,16.455230866269265
2024-07-09,45.34864149345033,0.16213967808348395,19.289413685907274,59.267980900588995,178.08302413386843,Morning,1,1,279.6887352280347
2024-07-10,11.76923763111985,1.8974630102233432,-8.179843542799617,52.5432055661539,140.40231275852923,Noon,2,0,6.2026176888341755
2024-07-11,33.07319044397147,0.4118652277213748,-0.9878959980451647,63.289515521805875,207.8702157571537,Noon,3,0,80.30100192470084
2024-07-12,37.29004946062375,0.31104575249435673,5.103100319603424,52.48185169806746,182.9212565664306,Evening,4,1,119.88605908161469
2024-07-13,12.750731647048678,0.11945053032339967,36.27576804240988,26.244968292867153,154.86824290210217,Noon,5,0,106.74487264750873
2024-07-14,45.08691719283685,0.26730119219815773,33.84703908349225,53.850461993215376,235.7190921682251,Noon,6,1,168.67458323722207
2024-07-15,12.792070495421907,1.734950457156286,8.636194170450732,35.28159260538995,184.49891740525266,Night,0,0,7.373161834482047
2024-07-16,16.41784827988041,1.2719367204432177,12.356345378634867,37.537388618599905,104.92252414036231,Noon,1,1,12.907755563625416
2024-07-17,20.347590822758615,0.9011727447035038,6.887182067221136,35.25653902060536,158.06368807330432,Morning,2,1,22.579012672485124
2024-07-18,40.79687876327499,0.5775320548371625,-2.3995190475327854,77.4399290565455,175.8956577089702,Noon,3,0,70.64002495026503
2024-07-19,15.184784690593997,0.6651746393854673,11.431898319665077,64.07590119459906,201.06329388506342,Night,4,1,22.82826763302749
2024-07-20,42.09392549594699,1.5717720354496458,31.63116347144325,50.21615624102513,174.50495321730094,Night,5,0,26.781189985928805
2024-07-21,38.797542997963006,1.3764954328373755,-4.453374122155298,60.876674358771766,179.90539569926014,Morning,6,0,28.185740448109936
2024-07-22,33.61446897661061,0.31216230861976296,31.821122086799292,65.3003637915144,103.85208718257758,Evening,0,1,107.68266394888676
2024-07-23,12.075285849218167,1.641828849986949,19.8027760896511,37.94660714496109,161.2721245208984,Morning,1,1,7.354777478367587
2024-07-24,46.82229606888012,0.3262493624155208,26.524018368135984,61.25310402717669,107.46860323427946,Night,2,0,143.51689677555862
2024-07-25,39.131950000275275,0.4087365368743767,10.654692666061003,31.655822654956758,146.28837686780292,Morning,3,0,95.73881087195858
2024-07-26,24.85605832447519,1.2323283409665793,2.155055698296435,72.40681101385482,195.6957000856313,Morning,4,0,20.16999650026655
2024-07-27,34.79620674145818,1.5031244709694136,-4.49975918416465,37.478412690604365,210.46757527330976,Noon,5,1,23.14925171766845
2024-07-28,45.389558032887614,1.5071784372032944,7.021612485782512,31.733815110824857,168.24312456329238,Noon,6,1,30.1155834720619
2024-07-29,17.92295738748891,1.2498977396582105,-2.7396427587202865,33.813244505838796,180.16479579637678,Morning,0,0,14.339539002918762
2024-07-30,25.182191128030333,0.5687698819586517,19.46515495239324,27.911098585454447,113.03054802454014,Morning,1,0,44.27483227717923
2024-07-31,39.85312831364787,0.49395044671485466,39.93638980513325,63.30134927008055,147.1050976906905,Morning,2,0,80.68244209252451
2024-08-01,46.56812029832673,1.920227480472147,38.71799999669638,46.52501576005004,234.98712391906395,Morning,3,0,24.251356035627886
2024-08-02,33.88876933753877,1.8245935648853426,13.517684999916373,67.52347787512835,206.6167403338947,Morning,4,0,18.573325035084366
2024-08-03,22.859359552053515,1.8869053138370462,15.989480397783844,69.98010347045475,236.97183681076302,Noon,5,0,12.114735903503666
