Timestamp,Energy_Consumption_kWh,Machine_Load_kW,Temperature_C,Humidity_%,Solar_Radiation_W_m2,Time_of_Day,Day_of_Week,Is_Holiday,Real-Time Power Load (kWh/kW)
2024-02-20,2043.9670014826756,225.40529557640627,18.508802131449585,87.33541153942389,276.13541258856924,Morning,1,0,9.067963537661546
2024-02-21,7137.636870117746,41.13854314711969,24.49705545406041,84.36460451795395,320.7044293915228,Noon,2,0,173.50242191591772
2024-02-22,8011.265674002627,82.8674482675479,12.356726281324327,46.065467720837795,240.24938540418492,Evening,3,1,96.675665071009
2024-02-23,9076.149392697602,136.15896559814954,39.42014612989003,60.00539246196031,237.85117112573909,Morning,4,1,66.65847785216246
2024-02-24,5229.512995967021,147.10062668382903,17.11649593104298,64.98127569449308,347.4231477123764,Noon,5,0,35.55058271238425
2024-02-25,7864.560779837961,271.3520595548542,23.981028648487612,84.57917794504411,271.76217425414546,Evening,6,0,28.98286747017717
2024-02-26,2455.2204545176464,484.1425279998308,37.97068861244742,48.414742669957846,360.76802143882867,Noon,0,1,5.071276148081964
2024-02-27,7341.147179034967,243.39594465759987,20.078996561863494,44.57691995473792,247.13212640479264,Night,1,0,30.16133727849169
2024-02-28,4394.6333611135615,378.79168407615555,29.2485685407981,59.18510757132407,335.8274806032184,Morning,2,1,11.601715522957537
2024-02-29,4848.199984422649,120.86807475969466,14.85890940013951,41.631349201019106,272.0785794524803,Noon,3,1,40.111501685301576
2024-03-01,7328.376794662095,241.10426241511553,11.567930280109326,83.31906515558354,201.02362576627257,Night,4,1,30.395052834215914
2024-03-02,5563.657662018055,419.9825534284915,19.341703451890965,35.1060014657486,150.944279051853,Night,5,1,13.247354245074263
2024-03-03,2195.9331005563336,36.3360449532748,27.117529739982047,65.61995341656694,397.80720438004755,Noon,6,1,60.43401540756912
2024-03-04,7826.13831383059,56.09054393349059,47.210230195351485,57.12102602192718,212.1392493915658,Noon,0,1,139.5268750310291
2024-03-05,1037.119533981837,477.3512721191666,32.67965378979659,62.836456572698324,337.9612604071666,Morning,1,1,2.172654802777878
2024-03-06,7708.883848660313,418.3768117922399,45.105696583926175,41.86500593517593,275.3500605656533,Evening,2,0,18.425695763675442
2024-03-07,4109.800433542841,206.05229683061057,35.4121488610776,45.323711879162374,176.32622244764667,Noon,3,1,19.945424034372135
2024-03-08,6796.427295781849,300.9695470508186,16.317171726395593,74.26483958402872,320.4316671452602,Morning,4,0,22.581777333885128
2024-03-09,1970.754337444351,179.71016674715924,29.47336427513892,37.26227482191711,298.73331836087164,Night,5,0,10.96629296558985
2024-03-10,4183.115972324094,445.6710979219194,39.07074035822833,53.15138346879634,195.07510097711184,Night,6,0,9.38610556490914
2024-03-11,8590.455448475888,430.0988468885636,41.750905045321616,75.91427378015175,251.98915069928802,Morning,0,0,19.973211996779966
2024-03-12,2950.578349029046,334.4571478558053,34.49485862149295,48.97801136558006,374.34706389611495,Noon,1,0,8.821992198238593
2024-03-13,8831.956237388284,211.49816918822523,19.873233981189387,47.597753044976486,245.53300412497077,Noon,2,0,41.75901981226222
2024-03-14,4230.933335973446,435.1192207945245,30.22419248167951,57.30313688942306,181.85174859590686,Evening,3,0,9.723618571130444
2024-03-15,8040.945617608879,386.3852333625657,25.13503036178261,74.6888928168182,338.0866906412506,Noon,4,0,20.810695966902117
2024-03-16,2687.1386417125846,397.2143069882121,34.05135602774726,86.95203317728408,363.48899016949997,Noon,5,0,6.7649593542770585
2024-03-17,4690.943431032337,247.27551910590432,14.64819898429495,64.4085282526415,357.3272633191778,Morning,6,0,18.97051292418186
2024-03-18,8520.451757460141,318.5029748068739,31.14376294702591,66.83016677595447,238.1831556429346,Noon,0,1,26.751560994450887
2024-03-19,3738.1760495846784,175.05163401076982,14.738977929944,58.73617017516814,219.23776313796526,Noon,1,1,21.354705260018836
2024-03-20,1149.4201623109852,9.983411822129124,12.281874225079257,53.50103533214637,200.56020714732944,Evening,2,1,115.13300090087367
2024-03-21,3945.3443403911906,152.4632960682567,47.709079380323786,82.06794404431183,269.3255296152804,Noon,3,1,25.877338625979124
2024-03-22,3196.1556935596586,153.17486291185864,39.52403970551192,42.438878397589065,384.34890920990927,Evening,4,0,20.866058782757467
2024-03-23,4771.294922159323,97.2763134635051,29.22280359599697,89.16121662687648,172.541022523476,Morning,5,0,49.0488871573999
2024-03-24,3334.2112959853835,213.92446137202316,47.62698022094683,86.01118850581243,345.712919729345,Evening,6,0,15.585928203820774
2024-03-25,7588.508835954022,97.96896333309934,49.68122818249343,66.45298837879082,317.81896753394574,Evening,0,0,77.4582947270016
2024-03-26,1724.7603679436058,116.26658670320134,32.43800133573325,82.11637419657454,308.614140476143,Noon,1,0,14.834531715861539
2024-03-27,9411.557082265197,178.45175669234015,49.94753745870169,34.87905673865472,251.1825357044031,Noon,2,1,52.74006407508331
2024-03-28,4723.561008191885,224.59374544101968,36.248768699356994,53.3940182242802,374.6405994873884,Night,3,1,21.031578590563797
2024-03-29,6232.187283174876,171.65433878767396,39.082067085775364,39.94349141543215,165.26377101158278,Noon,4,0,36.3066108738662
2024-03-30,2116.8141922925674,123.27256313434968,14.239411283204255,55.95137368935766,387.87861572759266,Morning,5,1,17.171819409526993
2024-03-31,8769.821532002277,470.54694135009487,35.9648472552891,47.08958335685013,241.23788444356546,Evening,6,1,18.637506189796657
2024-04-01,8142.501106746394,48.75773731947615,38.15707695914263,74.61857134442579,279.1516458040342,Noon,0,0,166.9991585826501
2024-04-02,5313.613010281981,100.7296571623295,24.06031982971102,37.55266663238339,398.1997336866193,Morning,1,1,52.75122699682081
2024-04-03,3865.824383842731,255.45329284705346,36.159933372069965,59.549962524851125,386.5482537438744,Noon,2,1,15.133194568594975
2024-04-04,4024.527308361617,258.78742448382525,26.180466904728267,51.80866562968434,159.82582649657138,Night,3,0,15.551479429067692
2024-04-05,2439.349679297142,405.36319220080185,34.39822971855688,59.99549242383308,173.8953995261787,Night,4,0,6.017689139592079
2024-04-06,4217.394137055184,369.66751793118567,34.11535219692516,73.23648804464388,324.78681196739603,Evening,5,1,11.408614315527338
2024-04-07,3508.3562243573733,483.44566189991366,35.34903237793482,63.68532028786154,302.2007505654266,Morning,6,1,7.256981499367964
2024-04-08,2037.7037053831637,305.18563064697224,28.608852582007636,30.16655280401139,350.20089233109024,Night,0,0,6.676932007130788
2024-04-09,8187.650370276373,164.51190540723502,43.431248666321956,56.30192347951552,188.01079055380984,Noon,1,0,49.76934860737617
2024-04-10,3457.9014101487373,113.57614984227051,18.299168086878574,49.21150475745846,299.47877757868685,Evening,2,1,30.44566500053855
2024-04-11,8062.058323321673,101.92820571521386,17.25065212758684,35.56418631456883,279.7507852543205,Evening,3,1,79.095460052019
2024-04-12,3725.5800324891775,203.05915533356279,23.25323412340653,66.89636914340292,332.6751551397349,Noon,4,1,18.347264502155603
2024-04-13,608.2424611813673,490.25945357798304,35.45439365959862,80.29694651718343,291.816909408465,Morning,5,0,1.2406542224577772
2024-04-14,4279.81085761762,7.5632300052539865,38.128292113733096,38.84082950274998,227.62733621976452,Night,6,0,565.8707793686748
2024-04-15,6853.259641995201,255.2287684995766,23.084633749309628,37.35197044766984,351.89528254008053,Noon,0,0,26.851438739777368
2024-04-16,754.6003976484486,37.66977823229207,49.77806688826584,54.45031889769045,176.0819510902268,Evening,1,1,20.031984074744948
2024-04-17,9117.990538964446,120.62589933437712,29.588673102295996,38.20595368543785,202.92947542285737,Morning,2,0,75.58899530928441
2024-04-18,9779.040699842699,136.6111372131259,42.564854361690706,48.310153431160174,175.76389413503617,Noon,3,0,71.58304146598604
2024-04-19,1038.1312968470281,211.1567840870895,40.98785375046663,70.48688471614854,317.20509019504755,Morning,4,1,4.916400395730886
2024-04-20,6401.544689876978,177.67007306403403,43.72297661521059,72.50408527119251,285.69970073894166,Noon,5,0,36.03051757382797
2024-04-21,5940.9046807578725,128.93595351573552,15.133150104553703,61.57613934237159,210.4684012660912,Evening,6,0,46.07640087008653
2024-04-22,4376.598330053711,259.21431160137456,27.54313755480829,64.36455399698082,349.0606455104721,Evening,0,1,16.88409217460238
2024-04-23,8475.871957674062,231.01877078941803,18.7186818751012,79.34954766283177,231.07182145049643,Noon,1,0,36.68910508315416
2024-04-24,3047.9712663555906,475.32342832674254,36.41606511642068,84.70239393484633,371.93008187452426,Night,2,0,6.412415388581229
2024-04-25,6442.41757142612,130.2106122115126,10.687328403754272,59.642833096115794,152.5935232684613,Evening,3,1,49.476901014497436
2024-04-26,8722.256383507663,86.41864582893761,40.803898696369345,70.91193276141422,299.0628568144054,Night,4,1,100.93025989753455
2024-04-27,4796.444100322887,218.21001605206607,35.26652261793256,40.4020213219535,372.51325838691963,Morning,5,1,21.980861314718155
2024-04-28,944.3652268258121,15.150752474351206,13.84709394571765,82.67442963731432,292.185025831133,Morning,6,1,62.3312425191114
2024-04-29,8090.857672446296,182.26310529121827,37.895096734624765,34.999652843646054,296.1984068810585,Evening,0,0,44.39108869301223
2024-04-30,1672.2359450877968,338.1338514772431,24.09384619387513,34.606285078262054,283.6403372340036,Noon,1,0,4.945485161518472
2024-05-01,7983.674671027815,232.42192874495723,37.63035812462772,65.35207386387796,316.3461780465678,Morning,2,0,34.34992005332042
2024-05-02,9946.275568300098,232.65157396514113,26.102672259069344,52.49346998739021,212.45475441554848,Night,3,0,42.75180863289744
2024-05-03,2131.4295637346236,348.6321694188591,13.901888623619701,66.3206233479066,309.7228919227277,Noon,4,1,6.113691594460545
2024-05-04,7487.166936909597,145.5639207508766,45.28836093147956,82.8288085147736,234.7570616990635,Noon,5,1,51.43559542974531
2024-05-05,1143.3942539332193,124.55009049256344,40.72617191957678,35.992444423442954,238.97619349405562,Noon,6,0,9.180196091479262
2024-05-06,5596.617633272035,93.44900819868403,40.68171363722558,81.5861692762659,242.1035491662402,Night,0,0,59.88953485063149
2024-05-07,2129.7620049110274,363.58400418835095,17.22988972242666,81.887292807271,277.08371875178284,Morning,1,1,5.857688953245936
2024-05-08,7532.476994529564,283.57901734492003,28.99863772221257,77.25434349185497,196.18626076805995,Night,2,1,26.562180322981146
2024-05-09,6907.3743782992715,397.54552696787607,33.28936372430826,36.0188191271086,174.19606477811735,Noon,3,1,17.375052439861626
2024-05-10,2778.712149676549,432.1555350536198,38.622696741478876,64.65391946529729,383.01824246203364,Morning,4,0,6.429889066055302
2024-05-11,6710.938699461567,324.01798244946536,20.086305939262736,89.56108663801605,193.19549424996984,Night,5,1,20.711624239892988
2024-05-12,5382.813854504802,215.04449011856576,45.170208455775125,85.64096496731038,239.63972786285416,Evening,6,0,25.031163790976294
2024-05-13,6146.925087513417,31.585393408765473,33.90042888677514,42.23023025468866,398.97283111901254,Morning,0,0,194.61290248826037
2024-05-14,3175.501745585938,422.1631977210665,46.19515692791147,69.92010954906911,393.6715444895707,Evening,1,0,7.521976720680586
2024-05-15,2031.7998354835483,118.58526994580059,27.466697860769337,40.29986575745149,340.69454953242393,Noon,2,0,17.133661174041116
2024-05-16,2515.4136730676532,106.70912789888634,23.40334638171301,63.71774575289215,173.898643057402,Evening,3,1,23.57261953683257
2024-05-17,6581.119740270778,496.9625930326149,17.31250554432482,39.93815424977548,235.14627629061448,Night,4,0,13.242686336029458
2024-05-18,7225.622998186146,115.43149275055299,25.563437480601774,54.75839072902775,301.7868653476243,Morning,5,0,62.59663481785417
2024-05-19,3036.254946118604,184.65594953530834,23.638272668018615,40.25708427525983,182.65589120264127,Evening,6,0,16.44276804381024
2024-05-20,2026.1405498528497,451.349274258896,33.19194967518449,41.371616150269084,255.1000419127662,Noon,0,0,4.489074571305606
2024-05-21,686.8792132563544,74.0183907550852,26.81142485771201,45.411102623328475,282.6438407467516,Noon,1,0,9.279845268848465
2024-05-22,5745.583209099327,345.71428582172325,43.68868411381833,35.78600777621457,329.9085487923242,Night,2,1,16.619455558345628
2024-05-23,8509.756388762515,470.2602189828065,18.149522234920596,32.82375085616015,315.4421902041779,Morning,3,0,18.09584575784337
2024-05-24,3120.174532426403,231.01417242320255,32.37549123637174,80.76687945663826,285.55615232898407,Noon,4,1,13.506420405716284
2024-05-25,9757.72357341659,222.43702307362076,49.31735501847279,39.063132480547594,288.98304405602914,Evening,5,1,43.86735372819228
2024-05-26,5854.687123566751,288.30258358859805,45.034747964424994,37.0266145710192,278.10110079097086,Evening,6,0,20.307438978490985
2024-05-27,2432.705250295234,288.36158614581154,28.21128372784548,74.18363376596722,178.3241739361564,Noon,0,1,8.436301390938818
2024-05-28,1082.0440363433372,404.7832499096476,37.77631954736863,55.31184958327604,320.81250273294927,Noon,1,1,2.6731442978059547
2024-05-29,2703.452560731645,219.27904278760772,13.958764528570313,69.81800123429205,352.7599653832759,Night,2,0,12.328823248969542
2024-05-30,8016.9026467682115,371.427654231728,45.99306186931865,31.422807298709213,366.3295235460135,Noon,3,0,21.584021963444297
2024-05-31,6390.822931209564,294.44874717098384,21.66741349182693,73.93343106038026,340.589818656465,Noon,4,1,21.704364486558568
2024-06-01,7939.9567719293,261.25197027983705,38.095569324113015,87.03369370504925,366.0656086598264,Noon,5,0,30.39194982309418
2024-06-02,1877.4343423022683,376.40694808164756,33.987717652168854,71.24520556087808,399.83128914207265,Morning,6,1,4.987778126494701
2024-06-03,2903.0487490945734,498.70540377954006,22.397999564995267,70.07207144580917,271.91887339951614,Noon,0,0,5.821169626583609
2024-06-04,1147.842567395625,415.88990123731617,17.038182708109787,40.143980884222984,241.99937284137633,Noon,1,1,2.759967395170387
2024-06-05,5651.548758507169,253.9103085905448,49.59907288161328,58.21541393362928,221.72317911468383,Morning,2,1,22.25805163200697
2024-06-06,2612.5569379813146,21.136573800714142,30.96335552739246,80.64526100093622,360.1242946285354,Night,3,1,123.60361535477638
2024-06-07,2887.2699787489973,253.67207098262674,33.37818565293099,81.55732325321057,222.15142616032165,Morning,4,0,11.381899345737349
2024-06-08,7002.994474078432,81.57172590605315,22.101419285750026,80.26769471002393,231.23674543466967,Morning,5,0,85.85075767728442
2024-06-09,3052.982799105438,44.426473109457056,45.46583974601092,65.01939120659048,355.0980960964897,Night,6,1,68.71990021768238
2024-06-10,2091.0048708186823,451.3873922091266,27.67931693612185,36.89775451222487,250.0126901662412,Evening,0,0,4.632395381238131
2024-06-11,5126.468746882793,312.5645321454475,34.317621742169024,51.764446079293286,289.07414191168795,Noon,1,0,16.401313071878747
2024-06-12,3212.0740133682375,97.54989845123177,13.929858178867063,50.18720680913139,177.85583225568604,Night,2,1,32.927497253870065
2024-06-13,6940.604210917221,468.7692982105521,25.9817721744118,33.821764928526605,182.49223140265204,Morning,3,0,14.806012760246478
2024-06-14,9116.587365299598,341.5043807488674,21.837121328566283,36.87461638260108,170.39197780931067,Morning,4,0,26.695374581457205
2024-06-15,5901.628289350139,387.6371902900044,27.820541349091215,80.26644098319161,293.0482183198708,Morning,5,1,15.22461837300733
2024-06-16,6343.510727627773,315.823627184994,19.381806629828503,80.12797628964847,347.7191120310276,Noon,6,1,20.08561165663535
2024-06-17,3362.5446064455464,383.07763866931765,38.70571386688512,53.70237654911354,215.12935292909089,Morning,0,1,8.777710487424667
2024-06-18,6753.3056776827825,22.11903332952871,40.32664067354359,59.68021554199031,158.6681506960183,Morning,1,1,305.3164926817657
2024-06-19,8153.946845073413,8.592091912091863,26.747987805649508,41.94845949466199,304.886764640291,Morning,2,1,949.0060079080581
2024-06-20,4328.224641461451,475.7282373738281,18.689451330677166,72.69496003495672,374.6884837457693,Noon,3,0,9.098103289715645
2024-06-21,876.731736884957,212.10112039841428,40.70162648468493,58.868699696327084,347.03627662239035,Evening,4,0,4.1335554250637125
2024-06-22,2603.4482106925093,254.3592968526063,37.22722228660939,38.95483816236546,297.39045351561936,Night,5,1,10.235317690004194
2024-06-23,8155.011641775904,385.785317416348,32.804391896243835,38.20023438055952,272.7975382933921,Evening,6,0,21.1387299454293
2024-06-24,6498.682897858838,396.7834944420474,29.9794798744567,71.79930438753456,370.73444993863257,Night,0,1,16.37841036456724
2024-06-25,9686.169844956281,112.6869214678216,38.43559083163173,75.58538093178466,230.55495316101258,Morning,1,1,85.95646876130361
2024-06-26,8882.871547145984,425.94445755842844,34.16137396046176,86.2945485618396,397.9615786071,Night,2,0,20.85453018467199
2024-06-27,1850.7526635984964,84.78634110787765,24.897587927887503,54.71344831970137,278.87418536174994,Noon,3,1,21.828429431147367
2024-06-28,8804.970938948705,147.4429315160639,16.312593851903046,60.15928545770927,334.12839994355124,Morning,4,1,59.71782335316226
2024-06-29,7690.625615037859,257.8043949958924,41.17800252912484,38.36648393575589,180.7689994832959,Evening,5,1,29.831243238348957
2024-06-30,1818.2093270010876,450.65638870879786,45.035375006249126,59.571934223224766,231.0121091931768,Evening,6,0,4.034580164747128
2024-07-01,5443.989930933923,371.22144871150954,29.169751360704534,87.97505767083845,228.4664671055773,Morning,0,1,14.665073771544533
2024-07-02,5397.80061715828,373.8752048514157,10.179181442349542,62.24183980397583,382.4387971548063,Evening,1,0,14.437439410574065
2024-07-03,2893.6823016758353,240.11124777080673,22.099778733708103,64.56551997588507,182.9328402038438,Night,2,1,12.051423365380787
2024-07-04,2446.119030912738,180.90903332321312,25.786332026746873,74.86209945223119,233.06028872117184,Morning,3,0,13.521265278901177
2024-07-05,818.4267012197179,346.93374207321625,11.071685993987304,60.680300287899,225.90581979945262,Night,4,0,2.359028834523102
2024-07-06,5224.808075049664,434.91334036956357,45.90402846762306,36.85902567158931,256.3652678320076,Night,5,1,12.013446335331842
2024-07-07,2398.4961457441386,49.31632914091226,23.34245347928057,53.72796100678238,239.4124443358151,Evening,6,0,48.634928583003024
2024-07-08,6817.038576703244,444.51068103515445,39.188667180957296,47.97929569541006,260.7676794947665,Noon,0,0,15.33605123014831
2024-07-09,715.0269677376126,145.26907075365892,16.395501784778986,32.477421268606484,267.3403168045984,Night,1,1,4.922086745843682
2024-07-10,6000.769193926568,94.95317365155661,14.23888919332294,88.40796487812383,279.37200469637776,Noon,2,1,63.197141950696604
2024-07-11,6269.367637988364,182.06844134290978,48.733008063501885,56.0417856012549,218.46661885843304,Morning,3,1,34.434125934985985
2024-07-12,4276.063109486986,197.34338711850737,24.92388101567308,38.64107392307906,343.86689943982265,Morning,4,0,21.668134777271014
2024-07-13,4486.967145815308,297.1507558088474,27.253091034734027,71.25499943733959,292.83422854067805,Morning,5,1,15.099968814152053
2024-07-14,6471.845601794269,163.0535807349192,41.94170542275424,35.20484850758684,231.65434812414557,Evening,6,1,39.69152699759309
2024-07-15,6939.061850538591,160.21008690135224,18.517629614583573,68.61620341042612,341.5069859160902,Evening,0,0,43.31226569280403
2024-07-16,922.3919103838375,496.5431958923835,25.00198705848679,70.54674274366972,305.31031755898886,Noon,1,0,1.857626724148585
2024-07-17,4101.848188389103,220.82077564283136,11.851892267455838,48.92659234941003,383.0495675924102,Evening,2,0,18.575463184785093
2024-07-18,4186.734731774446,323.4227802901361,15.439963986127903,81.12758831778605,381.77488702869937,Noon,3,1,12.945082990192004
2024-07-19,7422.003120218281,462.7966869143387,14.702285936839425,77.04924092815511,202.3971663887375,Morning,4,0,16.037286631639297
2024-07-20,8747.424426667605,346.83973855343976,30.60913691532096,55.216588548326925,231.78313572677726,Evening,5,1,25.220363915479755
2024-07-21,7911.657953465087,135.8874747734955,45.96422705927543,77.55357816554269,250.10443042649172,Morning,6,0,58.222128026535636
2024-07-22,2084.4182322964107,403.58002343322335,31.63631615371726,48.27307588372291,296.62752829963904,Morning,0,1,5.164820137935544
2024-07-23,6247.013906701269,397.4280634149246,23.097739380673097,36.19022205103605,268.25533870498214,Noon,1,1,15.71860289135957
2024-07-24,2518.4998315104262,181.48905612113114,13.009118009207885,79.67740049429304,245.3728134837711,Night,2,0,13.876868861059618
2024-07-25,8002.141727768522,342.11914177138743,40.054945797754016,34.4933118002109,353.15254115719625,Evening,3,1,23.38992693111499
2024-07-26,3931.3913061225007,376.269517246618,39.296204849471515,68.55237629981818,325.2170593282773,Noon,4,1,10.448338560324439
2024-07-27,8455.66474964271,392.1199421077819,39.65245133678522,37.90691537207553,326.32132839589076,Evening,5,1,21.563975308653145
2024-07-28,3114.7590194068507,67.8595656491858,13.144982794171085,59.196086607084354,278.54949380024243,Evening,6,1,45.90007303479141
2024-07-29,4236.22809386558,387.49514457927927,12.11749196354052,39.343458937563,307.03762423019793,Night,0,1,10.932338516047839
2024-07-30,637.642765641561,10.711684056605794,43.54710211783607,52.79640699762605,232.13900800273007,Morning,1,1,59.52777941096319
2024-07-31,4399.073781123484,373.325087332256,17.063924952973807,63.240892229409255,262.50614921837456,Noon,2,0,11.783493610244166
2024-08-01,5578.930164651538,214.8995623247875,29.236286309093483,79.06101499020602,247.61563926179485,Noon,3,0,25.960639958027677
2024-08-02,1940.6698454827765,361.7712410134897,45.27887908205611,45.56185584384353,246.09882743984605,Morning,4,1,5.3643563265174325
2024-08-03,5994.33356292035,334.70777024474773,31.907631933082577,59.65504040786577,259.2221048407331,Night,5,1,17.909155674925398
2024-08-04,1818.0329507651024,221.16200065491543,17.320274027984063,72.4108639730498,368.425654322529,Morning,6,1,8.220367628170557
2024-08-05,4345.492706682427,207.11764126203394,26.65690923363642,43.24639146787458,220.02929082293764,Evening,0,0,20.98079468365877
2024-08-06,7250.228875862238,410.31878406566784,44.619507122557216,31.990589845868158,337.0803461162416,Night,1,1,17.669746444515454
